paramRef,paramRef,SB_UID,parName,representative_bw,sensitivy,sensUnit,intTime,subScanDur
X24651508,X24651508,uid://A001/X2c0/X2b5c,Science Params,0.00014111328125,31.94686496045382,mJy,405.40399999999994,4.608
X6780893,X6780893,uid://A001/X2c0/X2b5d,Science Params,0.00014111328125,31.94686496045382,mJy,1068.38,10.176
X11685787,X11685787,uid://A001/X2c0/X2b5d,Science Params,0.00014111328125,31.94686496045382,mJy,1200.6680000000001,10.176
X23425050,X23425050,uid://A001/X2c0/X24a1,Science Params,4.7250000000000005,0.32500000000000007,mJy,24.092,24.192
X18994789,X18994789,uid://A001/X2c0/X24a2,Science Params,4.7250000000000005,0.32500000000000007,mJy,18.043999999999997,18.144
X26274211,X26274211,uid://A001/X2c0/X24a3,Science Params,4.7250000000000005,0.32500000000000007,mJy,24.092,24.192
X26374889,X26374889,uid://A001/X2c0/X24c3,Science Params,7.5,0.13000000000000023,mJy,2102.588,14.112
X8114424,X8114424,uid://A001/X2c0/X24c4,Science Params,7.5,0.13000000000000023,mJy,1622.7800000000002,14.112
X4337963,X4337963,uid://A001/X2c0/X24c5,Science Params,7.5,0.13000000000000023,mJy,2781.98,24.192
X32855371,X32855371,uid://A001/X2c0/X37cc,Science Params,0.00012115478515625002,7.0,mJy,1269.98,30.24
X17013552,X17013552,uid://A001/X2c0/X37cd,Science Params,0.00012115478515625002,7.0,mJy,1300.22,30.24
X29481670,X29481670,uid://A001/X2c0/X231d,Science Params,7.5,0.075,mJy,2987.612,26.208
X4775664,X4775664,uid://A001/X2c0/X231e,Science Params,0.023674052847061155,0.6,mJy,1814.3,30.24
X13442627,X13442627,uid://A001/X2c0/X26ee,Science Params,0.011414563337680761,1.0,mJy,1663.1,30.24
X25598293,X25598293,uid://A001/X2c0/X26ef,Science Params,7.5,1.0,mJy,197.46800000000002,28.224
X16978863,X16978863,uid://A001/X2c0/X2704,Science Params,7.0556640625e-05,15.0,mJy,2116.7,30.24
X3615164,X3615164,uid://A001/X2c0/X2705,Science Params,7.0556640625e-05,15.0,mJy,2086.46,30.24
X10287183,X10287183,uid://A001/X2c0/X2706,Science Params,7.0556640625e-05,15.0,mJy,405.40399999999994,4.608
X19705899,X19705899,uid://A001/X2c0/X2707,Science Params,7.0556640625e-05,15.0,mJy,1178.3960000000002,17.856
X17960031,X17960031,uid://A001/X2c0/X3384,Science Params,0.051955943468064245,0.12000000000000148,mJy,2116.7,30.24
X23967235,X23967235,uid://A001/X2c0/X3f6a,Science Params,7.5,0.13999999999999999,mJy,32.156,16.128
X21527367,X21527367,uid://A001/X2c0/X3f6a,Science Params,7.5,0.13999999999999999,mJy,30.139999999999997,30.24
X31771558,X31771558,uid://A001/X2c0/X3f6b,Science Params,7.5,0.13999999999999999,mJy,32.156,16.128
X17638705,X17638705,uid://A001/X2c0/X3f6b,Science Params,7.5,0.13999999999999999,mJy,30.139999999999997,30.24
X17248584,X17248584,uid://A001/X2c0/X38b9,Science Params,0.15124793599804656,0.059999999999999956,mJy,2600.54,30.24
X17336867,X17336867,uid://A001/X2c0/X21fa,Science Params,7.5,0.044,mJy,544.2199999999999,30.24
X13046827,X13046827,uid://A001/X2c0/X21fb,Science Params,7.5,0.039999999999999994,mJy,151.1,30.24
X1033611,X1033611,uid://A001/X2c0/X38c8,Science Params,0.008366771302448735,0.5,mJy,2056.22,30.24
X7884333,X7884333,uid://A001/X2c0/X38c9,Science Params,0.008366771157282014,0.5,mJy,1874.78,30.24
X17159520,X17159520,uid://A001/X2c0/X38ca,Science Params,0.00795743671306569,0.5,mJy,2146.94,30.24
X8793842,X8793842,uid://A001/X2c0/X38cb,Science Params,0.008366771157282014,0.5,mJy,2540.06,30.24
X24531399,X24531399,uid://A001/X2c0/X38cc,Science Params,0.008366771157282014,0.35,mJy,2419.1,30.24
X14262459,X14262459,uid://A001/X2c0/X38cd,Science Params,0.008366771157282014,0.5,mJy,1935.26,30.24
X4881016,X4881016,uid://A001/X2c0/X38ce,Science Params,0.008366771157282014,0.6,mJy,2237.66,30.24
X24466689,X24466689,uid://A001/X2c0/X38cf,Science Params,0.008366771157282014,0.5,mJy,1905.02,30.24
X26094188,X26094188,uid://A001/X2c0/X38d0,Science Params,0.008366771157282014,0.5499999999999995,mJy,2056.22,30.24
X16013790,X16013790,uid://A001/X2c0/X38d1,Science Params,0.008366771157282014,0.5,mJy,2177.18,30.24
X30320510,X30320510,uid://A001/X2c0/X38d2,Science Params,0.00876261034583715,0.5,mJy,1874.78,30.24
X3626254,X3626254,uid://A001/X2c0/X38d3,Science Params,0.007315512594660086,0.35,mJy,2207.42,30.24
X3126519,X3126519,uid://A001/X2c0/X38d4,Science Params,0.007789775971947613,0.35,mJy,2419.1,30.24
X10326197,X10326197,uid://A001/X2c0/X38d5,Science Params,0.009178443186654592,0.35,mJy,2267.9,30.24
X29798104,X29798104,uid://A001/X2c0/X38d6,Science Params,0.007315512594660086,0.5,mJy,2237.66,30.24
X23759304,X23759304,uid://A001/X2c0/X38d7,Science Params,0.007315512594660086,1.0,mJy,1874.78,30.24
X6711890,X6711890,uid://A001/X2c0/X38d8,Science Params,0.00876261034583715,0.5,mJy,2388.86,30.24
X6537252,X6537252,uid://A001/X2c0/X38d9,Science Params,0.009438907648648227,0.6,mJy,2056.22,30.24
X2889227,X2889227,uid://A001/X2c0/X26d4,Science Params,0.011447853325835736,1.0,mJy,634.9399999999999,30.24
X15445217,X15445217,uid://A001/X2c0/X26d5,Science Params,0.011442130001030386,0.5,mJy,2449.34,30.24
X31799667,X31799667,uid://A001/X2c0/X26d6,Science Params,0.011442130001030386,0.5,mJy,1239.74,30.24
X32315965,X32315965,uid://A001/X2c0/X26d7,Science Params,0.011414785911249318,1.0,mJy,634.9399999999999,30.24
X21623236,X21623236,uid://A001/X2c0/X26d8,Science Params,0.011419988772602363,0.9000000000000004,mJy,725.66,30.24
X21796362,X21796362,uid://A001/X2c0/X26d9,Science Params,0.011432037299274464,1.0,mJy,574.4599999999999,30.24
X7420582,X7420582,uid://A001/X2c0/X26da,Science Params,0.011447853325835736,60.0,mJy,120.86,30.24
X8972071,X8972071,uid://A001/X2c0/X26db,Science Params,0.011414785911249318,10.0,mJy,120.86,30.24
X29483621,X29483621,uid://A001/X2c0/X26dc,Science Params,0.011419988772602363,9.0,mJy,120.86,30.24
X22952245,X22952245,uid://A001/X2c0/X26dd,Science Params,0.011432037299274464,10.0,mJy,120.86,30.24
X16782712,X16782712,uid://A001/X2c0/X2fe1,Science Params,7.5,0.09999999999999995,mJy,120.86,30.24
X16925771,X16925771,uid://A001/X2c0/X2fe2,Science Params,7.5,0.09999999999999995,mJy,120.86,30.24
X3318173,X3318173,uid://A001/X2c0/X2fe3,Science Params,7.5,0.09999999999999995,mJy,120.86,30.24
X22535441,X22535441,uid://A001/X2c0/X2fe4,Science Params,7.5,0.09999999999999995,mJy,120.86,30.24
X21620507,X21620507,uid://A001/X2c0/X2fe5,Science Params,7.5,0.09999999999999995,mJy,120.86,30.24
X27252179,X27252179,uid://A001/X2c0/X2fe6,Science Params,7.5,0.09999999999999995,mJy,120.86,30.24
X15889183,X15889183,uid://A001/X2c0/X2fe7,Science Params,7.5,0.09999999999999995,mJy,120.86,30.24
X12330646,X12330646,uid://A001/X2c0/X2fe8,Science Params,7.5,0.09999999999999995,mJy,120.86,30.24
X14203400,X14203400,uid://A001/X2c0/X2fe9,Science Params,7.5,0.09999999999999995,mJy,120.86,30.24
X19392774,X19392774,uid://A001/X2c0/X2fea,Science Params,7.5,0.09999999999999995,mJy,120.86,30.24
X20685378,X20685378,uid://A001/X2c0/X2feb,Science Params,7.5,0.09999999999999995,mJy,120.86,30.24
X9741018,X9741018,uid://A001/X2c0/X2fec,Science Params,7.5,0.09999999999999995,mJy,120.86,30.24
X25470734,X25470734,uid://A001/X2c0/X2fed,Science Params,7.5,0.09999999999999995,mJy,120.86,30.24
X18724268,X18724268,uid://A001/X2c0/X2fee,Science Params,7.5,0.09999999999999995,mJy,120.86,30.24
X13685947,X13685947,uid://A001/X2c0/X2fef,Science Params,7.5,0.09999999999999995,mJy,120.86,30.24
X27466994,X27466994,uid://A001/X2c0/X2ff0,Science Params,7.5,0.09999999999999995,mJy,120.86,30.24
X12374716,X12374716,uid://A001/X2c0/X2ff1,Science Params,7.5,0.09999999999999995,mJy,120.86,30.24
X16724074,X16724074,uid://A001/X2c0/X2ff2,Science Params,7.5,0.09999999999999995,mJy,120.86,30.24
X31619089,X31619089,uid://A001/X2c0/X2ff3,Science Params,7.5,0.09999999999999995,mJy,120.86,30.24
X25899613,X25899613,uid://A001/X2c0/X2ff4,Science Params,7.5,0.09999999999999995,mJy,120.86,30.24
X23582232,X23582232,uid://A001/X2c0/X2ff5,Science Params,7.5,0.09999999999999995,mJy,120.86,30.24
X13485442,X13485442,uid://A001/X2c0/X2ff6,Science Params,7.5,0.09999999999999995,mJy,120.86,30.24
X20093374,X20093374,uid://A001/X2c0/X2ff7,Science Params,7.5,0.09999999999999995,mJy,120.86,30.24
X1972398,X1972398,uid://A001/X2c0/X2ff8,Science Params,7.5,0.09999999999999995,mJy,120.86,30.24
X12146603,X12146603,uid://A001/X2c0/X2451,Science Params,0.0009765625000000002,9.7,mJy,2993.66,30.24
X28472652,X28472652,uid://A001/X2c0/X3faa,Science Params,0.00012207031250000003,13.148638767679431,mJy,634.9399999999999,30.24
X30235843,X30235843,uid://A001/X2c0/X3faa,Science Params,0.00012207031250000003,13.148638767679431,mJy,634.9399999999999,30.24
X14316329,X14316329,uid://A001/X2c0/X3fab,Science Params,6.103515625000001e-05,5.78,mJy,967.5799999999999,30.24
X15746617,X15746617,uid://A001/X2c0/X3fac,Science Params,6.103515625000001e-05,5.78,mJy,967.5799999999999,30.24
X2841986,X2841986,uid://A001/X2c0/X3fad,Science Params,0.00012207031250000003,13.148638767679417,mJy,634.9399999999999,30.24
X21654454,X21654454,uid://A001/X2c0/X3fae,Science Params,0.00012207031250000003,13.148638767679417,mJy,332.53999999999996,30.24
X33141130,X33141130,uid://A001/X2c0/X3faf,Science Params,0.00012207031250000003,13.14863876767942,mJy,695.42,30.24
X21818019,X21818019,uid://A001/X2c0/X3faf,Science Params,0.00012207031250000003,13.14863876767942,mJy,725.66,30.24
X30603161,X30603161,uid://A001/X2c0/X3fb0,Science Params,0.00012207031250000003,13.14863876767942,mJy,362.78,30.24
X15554066,X15554066,uid://A001/X2c0/X3fb1,Science Params,6.103515625000001e-05,5.78,mJy,997.8199999999999,30.24
X25329220,X25329220,uid://A001/X2c0/X3fb2,Science Params,6.103515625000001e-05,5.78,mJy,997.8199999999999,30.24
X769274,X769274,uid://A001/X2c0/X3fb3,Science Params,6.103515625000001e-05,5.78,mJy,725.66,30.24
X26652685,X26652685,uid://A001/X2c0/X3fb4,Science Params,6.103515625000001e-05,5.78,mJy,544.2199999999999,30.24
X33248840,X33248840,uid://A001/X2c0/X3c88,Science Params,0.00044620699133725425,2.92702,mJy,362.78,30.24
X25324171,X25324171,uid://A001/X2c0/X3c89,Science Params,0.00044620699133725425,2.92702,mJy,544.2199999999999,30.24
X23045300,X23045300,uid://A001/X2c0/X3c89,Science Params,0.00044620699133725425,2.92702,mJy,574.4599999999999,30.24
X3096732,X3096732,uid://A001/X2c0/X24f0,Science Params,0.06249999999999999,0.1999999999999999,mJy,1542.14,30.24
X31394268,X31394268,uid://A001/X2c0/X24f1,Science Params,0.0625,0.15999999999999998,mJy,2177.18,30.24
X20600489,X20600489,uid://A001/X2c0/X24f2,Science Params,0.0625,0.13999999999999999,mJy,2116.7,30.24
X11283733,X11283733,uid://A001/X2c0/X25b0,Science Params,7.5,0.034999999999999996,mJy,272.05999999999995,30.24
X26313599,X26313599,uid://A001/X2c0/X25b1,Science Params,7.5,0.034999999999999996,mJy,544.2199999999999,30.24
X14942235,X14942235,uid://A001/X2c0/X25b2,Science Params,7.5,0.034999999999999996,mJy,544.2199999999999,30.24
X11240714,X11240714,uid://A001/X2c0/X25b3,Science Params,7.5,0.034999999999999996,mJy,272.05999999999995,30.24
X20690403,X20690403,uid://A001/X2c0/X25b4,Science Params,7.5,0.034999999999999996,mJy,544.2199999999999,30.24
X35454,X35454,uid://A001/X2c0/X25b5,Science Params,7.5,0.034999999999999996,mJy,544.2199999999999,30.24
X12377385,X12377385,uid://A001/X2c0/X25b6,Science Params,7.5,0.034999999999999996,mJy,544.2199999999999,30.24
X32284539,X32284539,uid://A001/X2c0/X2208,Science Params,7.5,0.022199999999999994,mJy,1753.82,30.24
X896881,X896881,uid://A001/X2c0/X2209,Science Params,7.5,0.010299999999999995,mJy,1905.02,30.24
X25954386,X25954386,uid://A001/X2c0/X3fe9,Science Params,4.279912496756765,0.059999999999999956,mJy,2751.74,30.24
X20239009,X20239009,uid://A001/X2c0/X3fea,Science Params,4.279907756522448,0.059999999999999956,mJy,2751.74,30.24
X18733106,X18733106,uid://A001/X2c0/X21fd,Science Params,7.5,0.024000000000000018,mJy,544.2199999999999,30.24
X11352014,X11352014,uid://A001/X2c0/X37de,Science Params,0.0015424451447091406,3.0,mJy,2993.66,30.24
X1516400,X1516400,uid://A001/X2c0/X37df,Science Params,0.0015424451447091406,3.0,mJy,1995.74,30.24
X32866709,X32866709,uid://A001/X2c0/X37e0,Science Params,0.0015424451447091406,3.0,mJy,1995.74,30.24
X654171,X654171,uid://A001/X2c0/X37e1,Science Params,0.0015424451447091406,3.0,mJy,418.07599999999996,4.752
X2516156,X2516156,uid://A001/X2c0/X37e2,Science Params,0.0015424451447091406,3.0,mJy,1118.7800000000002,15.984
X30967082,X30967082,uid://A001/X2c0/X31e1,Science Params,0.00345436726364805,6.0,mJy,2394.908,18.144
X33428353,X33428353,uid://A001/X2c0/X31e2,Science Params,0.00345436726364805,6.0,mJy,1894.94,20.16
X10754737,X10754737,uid://A001/X2c0/X31e3,Science Params,0.00345436726364805,6.0,mJy,405.40399999999994,4.608
X22575437,X22575437,uid://A001/X2c0/X31e4,Science Params,0.00345436726364805,6.0,mJy,1098.9080000000001,10.176
X6354668,X6354668,uid://A001/X2c0/X31ec,Science Params,0.0011535100259260033,3.912244373186981,mJy,2661.02,30.24
X8996396,X8996396,uid://A001/X2c0/X31ed,Science Params,0.0011535100259260033,3.912244373186981,mJy,2661.02,30.24
X27487909,X27487909,uid://A001/X2c0/X31ee,Science Params,0.002306975981363748,7.824189810310928,mJy,1959.452,24.192
X26824038,X26824038,uid://A001/X2c0/X3ef5,Science Params,0.0011823688612568467,5.0,mJy,876.8599999999999,30.24
X31426664,X31426664,uid://A001/X2c0/X3ef6,Science Params,0.0011025977006136997,5.0,mJy,1209.5,30.24
X27026842,X27026842,uid://A001/X2c0/X3ef6,Science Params,0.0011025977006136997,5.0,mJy,1179.26,30.24
X692700,X692700,uid://A001/X2c0/X3ef7,Science Params,0.0011825029734403793,4.0,mJy,967.5799999999999,30.24
X29059200,X29059200,uid://A001/X2c0/X3ef8,Science Params,0.0011027227552869259,5.0,mJy,786.14,30.24
X14527913,X14527913,uid://A001/X2c0/X3ef9,Science Params,0.0011825029734403793,4.0,mJy,967.5799999999999,30.24
X17875940,X17875940,uid://A001/X2c0/X3efa,Science Params,0.0011027227552869259,5.0,mJy,786.14,30.24
X22971113,X22971113,uid://A001/X2c0/X3d34,Science Params,7.5,0.09999999999999995,mJy,253.916,28.224
X13251430,X13251430,uid://A001/X2c0/X3d3e,Science Params,0.000976563,6.0,mJy,725.66,30.24
X20740392,X20740392,uid://A001/X2c0/X3d3f,Science Params,0.000976563,6.0,mJy,362.78,30.24
X8993559,X8993559,uid://A001/X2c0/X3392,Science Params,0.0011322707283295463,0.7999999999999996,mJy,2630.7799999999997,30.24
X11827759,X11827759,uid://A001/X2c0/X2215,Science Params,7.5,0.09999999999999995,mJy,907.0999999999999,30.24
X30729734,X30729734,uid://A001/X2c0/X2216,Science Params,7.5,0.09999999999999995,mJy,2177.18,30.24
X1559560,X1559560,uid://A001/X2c0/X2633,Science Params,7.5,0.1600000000000003,mJy,120.86,30.24
X24266891,X24266891,uid://A001/X2c0/X2634,Science Params,7.5,0.2202200000000003,mJy,120.86,30.24
X24934643,X24934643,uid://A001/X2c0/X2635,Science Params,7.5,0.5200000000000009,mJy,120.86,30.24
X1604244,X1604244,uid://A001/X2c0/X2636,Science Params,7.5,0.2800000000000011,mJy,120.86,30.24
X2969814,X2969814,uid://A001/X2c0/X2637,Science Params,7.5,0.2700000000000007,mJy,120.86,30.24
X4423889,X4423889,uid://A001/X2c0/X2638,Science Params,7.5,1.1,mJy,120.86,30.24
X21127183,X21127183,uid://A001/X2c0/X2639,Science Params,7.5,1.45,mJy,120.86,30.24
X8573428,X8573428,uid://A001/X2c0/X3b08,Science Params,0.0034598055271780667,0.7039091317642757,mJy,2812.22,30.24
X32950285,X32950285,uid://A001/X2c0/X3b09,Science Params,0.0034598055271780667,0.7039091317642757,mJy,2812.22,30.24
X5821529,X5821529,uid://A001/X2c0/X3b0b,Science Params,0.00018912935112485742,60.0,mJy,822.428,12.096
X19881613,X19881613,uid://A001/X2c0/X3b0c,Science Params,0.0001476786041654959,9.3,mJy,2830.364,24.192
X28216698,X28216698,uid://A001/X2c0/X3b0d,Science Params,0.00023047443607317317,34.0,mJy,1814.3000000000002,12.096
X19745987,X19745987,uid://A001/X2c0/X3b12,Science Params,0.032365001684725295,1.4,mJy,2419.1,30.24
X28795112,X28795112,uid://A001/X2c0/X3b13,Science Params,0.03014004995818219,17.0,mJy,544.2199999999999,30.24
X33296244,X33296244,uid://A001/X2c0/X3b14,Science Params,0.03014004995818219,17.0,mJy,1028.06,30.24
X32214253,X32214253,uid://A001/X2c0/X3b15,Science Params,0.03014004995818219,17.0,mJy,374.87600000000003,4.464
X14514546,X14514546,uid://A001/X2c0/X3b16,Science Params,0.03014004995818219,17.0,mJy,493.82,10.08
X8768327,X8768327,uid://A001/X2c0/X3b17,Science Params,0.10167443264583287,3.3,mJy,1632.8600000000001,30.24
X7805132,X7805132,uid://A001/X2c0/X3b18,Science Params,0.10167443264583287,3.3,mJy,1632.8600000000001,30.24
X13170217,X13170217,uid://A001/X2c0/X37fa,Science Params,0.000244140625,9.0,mJy,1028.06,30.24
X28196125,X28196125,uid://A001/X2c0/X37fb,Science Params,0.000244140625,9.0,mJy,513.9799999999999,30.24
X18850564,X18850564,uid://A001/X2c0/X37fc,Science Params,6.103515625000001e-05,17.0,mJy,1149.02,30.24
X31040992,X31040992,uid://A001/X2c0/X37fd,Science Params,6.103515625000001e-05,17.0,mJy,574.4599999999999,30.24
X27412201,X27412201,uid://A001/X2c0/X37fe,Science Params,0.000244140625,9.0,mJy,1028.06,30.24
X25000832,X25000832,uid://A001/X2c0/X37ff,Science Params,0.000244140625,9.0,mJy,513.9799999999999,30.24
X12585008,X12585008,uid://A001/X2c0/X3800,Science Params,0.000244140625,9.0,mJy,2056.22,30.24
X1122706,X1122706,uid://A001/X2c0/X3801,Science Params,6.103515625000001e-05,17.0,mJy,1149.02,30.24
X30049292,X30049292,uid://A001/X2c0/X3802,Science Params,6.103515625000001e-05,17.0,mJy,574.4599999999999,30.24
X6441875,X6441875,uid://A001/X2c0/X3803,Science Params,6.103515625000001e-05,17.0,mJy,1149.02,30.24
X13315043,X13315043,uid://A001/X2c0/X3836,Science Params,0.007812500000000002,0.3599999999999999,mJy,2025.98,30.24
X5188561,X5188561,uid://A001/X2c0/X3837,Science Params,0.007812500000000002,0.36,mJy,1995.74,30.24
X29876634,X29876634,uid://A001/X2c0/X3838,Science Params,0.007812500000000002,0.3599999999999999,mJy,2056.22,30.24
X12601371,X12601371,uid://A001/X2c0/X4148,Science Params,0.010732544018093874,8.0,mJy,1784.06,30.24
X31502041,X31502041,uid://A001/X2c0/X4149,Science Params,0.011239645085915458,14.0,mJy,755.9,30.24
X30752303,X30752303,uid://A001/X2c0/X414a,Science Params,0.011239645085915458,14.0,mJy,755.9,30.24
X10821948,X10821948,uid://A001/X2c0/X414b,Science Params,0.011239645085915458,3.0,mJy,241.82,30.24
X28403462,X28403462,uid://A001/X2c0/X414c,Science Params,0.011239645085915458,3.0,mJy,211.57999999999998,30.24
X32072369,X32072369,uid://A001/X2c0/X414d,Science Params,0.011239645085915458,3.0,mJy,181.34,30.24
X6510975,X6510975,uid://A001/X2c0/X414e,Science Params,0.011239645085915458,3.0,mJy,423.25999999999993,30.24
X19268893,X19268893,uid://A001/X2c0/X2b65,Science Params,0.007643682275545651,0.5949999999999998,mJy,2479.58,30.24
X32527837,X32527837,uid://A001/X2c0/X2b66,Science Params,0.007643682275545651,0.5949999999999998,mJy,1239.74,30.24
X31767478,X31767478,uid://A001/X2c0/X2b67,Science Params,0.1973026228408365,0.15999999999999998,mJy,1300.22,30.24
X6857055,X6857055,uid://A001/X2c0/X2b68,Science Params,0.1973026228408365,0.15999999999999998,mJy,665.18,30.24
X12020291,X12020291,uid://A001/X2c0/X35b5,Science Params,7.5,0.039999999999999994,mJy,2830.364,26.208
X4971916,X4971916,uid://A001/X2c0/X28e6,Science Params,7.5,0.09999999999999995,mJy,104.732,26.208
X2707172,X2707172,uid://A001/X2c0/X38ea,Science Params,7.5,1.0,mJy,120.86,30.24
X4580198,X4580198,uid://A001/X2c0/X38eb,Science Params,7.5,1.0,mJy,120.86,30.24
X11033610,X11033610,uid://A001/X2c0/X38ec,Science Params,7.5,1.0,mJy,120.86,30.24
X4639261,X4639261,uid://A001/X2c0/X38ed,Science Params,7.5,1.0,mJy,169.244,28.224
X14900613,X14900613,uid://A001/X2c0/X38ee,Science Params,7.5,1.0,mJy,169.244,28.224
X21709501,X21709501,uid://A001/X2c0/X38ef,Science Params,7.5,1.0,mJy,169.244,28.224
X15313905,X15313905,uid://A001/X2c0/X38f0,Science Params,7.5,1.0,mJy,907.0999999999999,30.24
X26607203,X26607203,uid://A001/X2c0/X38f1,Science Params,7.5,1.0,mJy,907.0999999999999,30.24
X6542143,X6542143,uid://A001/X2c0/X38f2,Science Params,7.5,1.0,mJy,907.0999999999999,30.24
X12625607,X12625607,uid://A001/X2c0/X3781,Science Params,0.1657493331603426,0.6,mJy,2630.7799999999997,30.24
X8406150,X8406150,uid://A001/X2c0/X3782,Science Params,0.1603062342548991,0.6,mJy,2419.1,30.24
X16192808,X16192808,uid://A001/X2c0/X3783,Science Params,0.15378572332196563,0.5000000000000012,mJy,1965.5,30.24
X20200890,X20200890,uid://A001/X2c0/X3784,Science Params,0.16574933316034254,0.3999999999999998,mJy,544.2199999999999,30.24
X28313525,X28313525,uid://A001/X2c0/X3785,Science Params,0.1603062342548991,0.3999999999999998,mJy,846.6199999999999,30.24
