targetId,targetId,SB_UID,indObs,name
X6172388,X6172388,uid://A001/X2c0/X3344,0,Calibrators
X3214287,X3214287,uid://A001/X2c0/X3344,0,Calibrators
X23260413,X23260413,uid://A001/X2c0/X3344,0,Calibrators
X23290137,X23290137,uid://A001/X2c0/X3344,0,Science
X20830464,X20830464,uid://A001/X2c0/X3344,0,Science
X17865717,X17865717,uid://A001/X2c0/X3344,0,Science
X6130686,X6130686,uid://A001/X2c0/X3345,0,Calibrators
X29386940,X29386940,uid://A001/X2c0/X3345,0,Calibrators
X20658541,X20658541,uid://A001/X2c0/X3345,0,Calibrators
X27353971,X27353971,uid://A001/X2c0/X3345,0,Science
X681281,X681281,uid://A001/X2c0/X3345,0,Science
X28457618,X28457618,uid://A001/X2c0/X3345,0,Science
X16742805,X16742805,uid://A001/X2c0/X3346,0,Calibrators
X31831530,X31831530,uid://A001/X2c0/X3346,0,Calibrators
X14124477,X14124477,uid://A001/X2c0/X3346,0,Calibrators
X20814766,X20814766,uid://A001/X2c0/X3346,0,Science
X7955661,X7955661,uid://A001/X2c0/X3346,0,Science
X17729451,X17729451,uid://A001/X2c0/X3346,0,Science
X2038844,X2038844,uid://A001/X2c0/X224f,0,Calibrators
X5855230,X5855230,uid://A001/X2c0/X224f,0,Calibrators
X19875508,X19875508,uid://A001/X2c0/X224f,0,Calibrators
X30359414,X30359414,uid://A001/X2c0/X224f,0,Science
X33435828,X33435828,uid://A001/X2c0/X224f,0,Science
X19554763,X19554763,uid://A001/X2c0/X224f,0,Science
X6570063,X6570063,uid://A001/X2c0/X224f,0,Science
X10263418,X10263418,uid://A001/X2c0/X2bd3,0,Calibrators
X12153219,X12153219,uid://A001/X2c0/X2bd3,0,Calibrators
X3686643,X3686643,uid://A001/X2c0/X2bd3,0,Calibrators
X849982,X849982,uid://A001/X2c0/X2bd3,0,Science
X8421077,X8421077,uid://A001/X2c0/X2bd3,0,Science
X31220374,X31220374,uid://A001/X2c0/X2bd3,0,Science
X2813852,X2813852,uid://A001/X2c0/X2bd3,0,Science
X15481074,X15481074,uid://A001/X2c0/X2bd3,0,Science
X10398732,X10398732,uid://A001/X2c0/X2bd4,0,Calibrators
X8672755,X8672755,uid://A001/X2c0/X2bd4,0,Calibrators
X17719390,X17719390,uid://A001/X2c0/X2bd4,0,Calibrators
X12126588,X12126588,uid://A001/X2c0/X2bd4,0,Science
X3911694,X3911694,uid://A001/X2c0/X2bd4,0,Science
X6242008,X6242008,uid://A001/X2c0/X2bd4,0,Science
X2092960,X2092960,uid://A001/X2c0/X2bd4,0,Science
X19055667,X19055667,uid://A001/X2c0/X2bd4,0,Science
X19261686,X19261686,uid://A001/X2c0/X2bd5,0,Calibrators
X25343260,X25343260,uid://A001/X2c0/X2bd5,0,Calibrators
X11155593,X11155593,uid://A001/X2c0/X2bd5,0,Calibrators
X12837060,X12837060,uid://A001/X2c0/X2bd5,0,Science
X18724550,X18724550,uid://A001/X2c0/X2bd5,0,Science
X12665810,X12665810,uid://A001/X2c0/X2bd5,0,Science
X28339969,X28339969,uid://A001/X2c0/X2bd5,0,Science
X30047548,X30047548,uid://A001/X2c0/X2bd5,0,Science
X26869147,X26869147,uid://A001/X2c0/X2bd6,0,Calibrators
X29689483,X29689483,uid://A001/X2c0/X2bd6,0,Calibrators
X16667567,X16667567,uid://A001/X2c0/X2bd6,0,Calibrators
X18453025,X18453025,uid://A001/X2c0/X2bd6,0,Science
X30840994,X30840994,uid://A001/X2c0/X2bd6,0,Science
X5795918,X5795918,uid://A001/X2c0/X2bd6,0,Science
X8018287,X8018287,uid://A001/X2c0/X2bd6,0,Science
X18835752,X18835752,uid://A001/X2c0/X2bd6,0,Science
X12406426,X12406426,uid://A001/X2c0/X3498,0,Calibrators
X28094810,X28094810,uid://A001/X2c0/X3498,0,Calibrators
X10599924,X10599924,uid://A001/X2c0/X3498,0,Calibrators
X33215121,X33215121,uid://A001/X2c0/X3498,0,Science
X10617769,X10617769,uid://A001/X2c0/X3498,0,Science
X5530096,X5530096,uid://A001/X2c0/X3498,0,Science
X13603469,X13603469,uid://A001/X2c0/X3499,0,Calibrators
X7614686,X7614686,uid://A001/X2c0/X3499,0,Calibrators
X13884145,X13884145,uid://A001/X2c0/X3499,0,Calibrators
X20265607,X20265607,uid://A001/X2c0/X3499,0,Science
X4084905,X4084905,uid://A001/X2c0/X3499,0,Science
X31243938,X31243938,uid://A001/X2c0/X3499,0,Science
X10072480,X10072480,uid://A001/X2c0/X349a,0,Calibrators
X16216644,X16216644,uid://A001/X2c0/X349a,0,Calibrators
X12145428,X12145428,uid://A001/X2c0/X349a,0,Calibrators
X15976788,X15976788,uid://A001/X2c0/X349a,0,Science
X27365023,X27365023,uid://A001/X2c0/X349a,0,Science
X6821177,X6821177,uid://A001/X2c0/X349a,0,Science
X31763301,X31763301,uid://A001/X2c0/X349b,0,Calibrators
X20901679,X20901679,uid://A001/X2c0/X349b,0,Calibrators
X1343555,X1343555,uid://A001/X2c0/X349b,0,Calibrators
X21200218,X21200218,uid://A001/X2c0/X349b,0,Science
X25495137,X25495137,uid://A001/X2c0/X349b,0,Science
X7494389,X7494389,uid://A001/X2c0/X349b,0,Science
X8020069,X8020069,uid://A001/X2c0/X349b,0,Science
X29343942,X29343942,uid://A001/X2c0/X349c,0,Calibrators
X21142115,X21142115,uid://A001/X2c0/X349c,0,Calibrators
X33274450,X33274450,uid://A001/X2c0/X349c,0,Calibrators
X29403205,X29403205,uid://A001/X2c0/X349c,0,Science
X15179144,X15179144,uid://A001/X2c0/X349c,0,Science
X14964974,X14964974,uid://A001/X2c0/X349c,0,Science
X22977411,X22977411,uid://A001/X2c0/X349c,0,Science
X23057290,X23057290,uid://A001/X2c0/X349d,0,Calibrators
X27916707,X27916707,uid://A001/X2c0/X349d,0,Calibrators
X27794940,X27794940,uid://A001/X2c0/X349d,0,Calibrators
X2752518,X2752518,uid://A001/X2c0/X349d,0,Science
X25888984,X25888984,uid://A001/X2c0/X349d,0,Science
X8191280,X8191280,uid://A001/X2c0/X349d,0,Science
X29563232,X29563232,uid://A001/X2c0/X2178,0,Calibrators
X28124438,X28124438,uid://A001/X2c0/X2178,0,Calibrators
X3118915,X3118915,uid://A001/X2c0/X2178,0,Calibrators
X19330589,X19330589,uid://A001/X2c0/X2178,0,Calibrators
X13001735,X13001735,uid://A001/X2c0/X2178,0,Science
X31060285,X31060285,uid://A001/X2c0/X2178,0,Science
X2367817,X2367817,uid://A001/X2c0/X2178,0,Science
X22652985,X22652985,uid://A001/X2c0/X2178,0,Science
X16951790,X16951790,uid://A001/X2c0/X2178,0,Science
X4485549,X4485549,uid://A001/X2c0/X3529,0,Calibrators
X21162113,X21162113,uid://A001/X2c0/X3529,0,Calibrators
X6323687,X6323687,uid://A001/X2c0/X3529,0,Calibrators
X17251592,X17251592,uid://A001/X2c0/X3529,0,Science
X1746928,X1746928,uid://A001/X2c0/X3529,0,Science
X32004332,X32004332,uid://A001/X2c0/X3529,0,Science
X6223953,X6223953,uid://A001/X2c0/X3529,0,Science
X16476249,X16476249,uid://A001/X2c0/X352a,0,Calibrators
X2742867,X2742867,uid://A001/X2c0/X352a,0,Calibrators
X24668183,X24668183,uid://A001/X2c0/X352a,0,Calibrators
X9184922,X9184922,uid://A001/X2c0/X352a,0,Science
X20847231,X20847231,uid://A001/X2c0/X352a,0,Science
X23600744,X23600744,uid://A001/X2c0/X352a,0,Science
X18674132,X18674132,uid://A001/X2c0/X352a,0,Science
X15461974,X15461974,uid://A001/X2c0/X352b,0,Calibrators
X8435316,X8435316,uid://A001/X2c0/X352b,0,Calibrators
X15694842,X15694842,uid://A001/X2c0/X352b,0,Calibrators
X7560201,X7560201,uid://A001/X2c0/X352b,0,Science
X20015727,X20015727,uid://A001/X2c0/X352b,0,Science
X5104589,X5104589,uid://A001/X2c0/X352b,0,Science
X32177936,X32177936,uid://A001/X2c0/X352b,0,Science
X29420037,X29420037,uid://A001/X2c0/X352c,0,Calibrators
X18342969,X18342969,uid://A001/X2c0/X352c,0,Calibrators
X12237794,X12237794,uid://A001/X2c0/X352c,0,Calibrators
X27515880,X27515880,uid://A001/X2c0/X352c,0,Science
X25459574,X25459574,uid://A001/X2c0/X352c,0,Science
X13049621,X13049621,uid://A001/X2c0/X352c,0,Science
X22739379,X22739379,uid://A001/X2c0/X352c,0,Science
X32520373,X32520373,uid://A001/X2c0/X3470,0,Calibrators
X19017289,X19017289,uid://A001/X2c0/X3470,0,Calibrators
X21082167,X21082167,uid://A001/X2c0/X3470,0,Calibrators
X22678158,X22678158,uid://A001/X2c0/X3470,0,Science
X14776132,X14776132,uid://A001/X2c0/X3470,0,Science
X26744876,X26744876,uid://A001/X2c0/X3470,0,Science
X8983461,X8983461,uid://A001/X2c0/X3471,0,Calibrators
X30240968,X30240968,uid://A001/X2c0/X3471,0,Calibrators
X10751871,X10751871,uid://A001/X2c0/X3471,0,Calibrators
X2102029,X2102029,uid://A001/X2c0/X3471,0,Science
X22467312,X22467312,uid://A001/X2c0/X3471,0,Science
X33275341,X33275341,uid://A001/X2c0/X3471,0,Science
X24663591,X24663591,uid://A001/X2c0/X3472,0,Calibrators
X27891081,X27891081,uid://A001/X2c0/X3472,0,Calibrators
X11670616,X11670616,uid://A001/X2c0/X3472,0,Calibrators
X24145985,X24145985,uid://A001/X2c0/X3472,0,Science
X4536432,X4536432,uid://A001/X2c0/X3472,0,Science
X17962403,X17962403,uid://A001/X2c0/X3472,0,Science
X3393962,X3393962,uid://A001/X2c0/X3473,0,Calibrators
X8890812,X8890812,uid://A001/X2c0/X3473,0,Calibrators
X23920049,X23920049,uid://A001/X2c0/X3473,0,Calibrators
X11452844,X11452844,uid://A001/X2c0/X3473,0,Science
X33554229,X33554229,uid://A001/X2c0/X3473,0,Science
X8604397,X8604397,uid://A001/X2c0/X3473,0,Science
X6332061,X6332061,uid://A001/X2c0/X3474,0,Calibrators
X19935571,X19935571,uid://A001/X2c0/X3474,0,Calibrators
X13959295,X13959295,uid://A001/X2c0/X3474,0,Calibrators
X25824689,X25824689,uid://A001/X2c0/X3474,0,Science
X8841687,X8841687,uid://A001/X2c0/X3474,0,Science
X31458485,X31458485,uid://A001/X2c0/X3474,0,Science
X18159260,X18159260,uid://A001/X2c0/X3475,0,Calibrators
X9047297,X9047297,uid://A001/X2c0/X3475,0,Calibrators
X11643876,X11643876,uid://A001/X2c0/X3475,0,Calibrators
X9530990,X9530990,uid://A001/X2c0/X3475,0,Science
X32233955,X32233955,uid://A001/X2c0/X3475,0,Science
X18074937,X18074937,uid://A001/X2c0/X3475,0,Science
X30933534,X30933534,uid://A001/X2c0/X3476,0,Calibrators
X27578027,X27578027,uid://A001/X2c0/X3476,0,Calibrators
X29247360,X29247360,uid://A001/X2c0/X3476,0,Calibrators
X23840365,X23840365,uid://A001/X2c0/X3476,0,Science
X6183473,X6183473,uid://A001/X2c0/X3476,0,Science
X21537222,X21537222,uid://A001/X2c0/X3476,0,Science
X8387969,X8387969,uid://A001/X2c0/X3477,0,Calibrators
X6253989,X6253989,uid://A001/X2c0/X3477,0,Calibrators
X389569,X389569,uid://A001/X2c0/X3477,0,Calibrators
X4071523,X4071523,uid://A001/X2c0/X3477,0,Science
X9778432,X9778432,uid://A001/X2c0/X3477,0,Science
X9523235,X9523235,uid://A001/X2c0/X3477,0,Science
X13089547,X13089547,uid://A001/X2c0/X3479,0,Calibrators
X203797,X203797,uid://A001/X2c0/X3479,0,Calibrators
X31176926,X31176926,uid://A001/X2c0/X3479,0,Calibrators
X31440130,X31440130,uid://A001/X2c0/X3479,0,Science
X33123886,X33123886,uid://A001/X2c0/X3479,0,Science
X11934355,X11934355,uid://A001/X2c0/X3479,0,Science
X25898016,X25898016,uid://A001/X2c0/X3479,0,Science
X32764101,X32764101,uid://A001/X2c0/X347a,0,Calibrators
X28312758,X28312758,uid://A001/X2c0/X347a,0,Calibrators
X18984637,X18984637,uid://A001/X2c0/X347a,0,Calibrators
X9283725,X9283725,uid://A001/X2c0/X347a,0,Science
X21412226,X21412226,uid://A001/X2c0/X347a,0,Science
X9616163,X9616163,uid://A001/X2c0/X347a,0,Science
X4622976,X4622976,uid://A001/X2c0/X347a,0,Science
X17298512,X17298512,uid://A001/X2c0/X2a1f,0,Calibrators
X6752496,X6752496,uid://A001/X2c0/X2a1f,0,Calibrators
X12726851,X12726851,uid://A001/X2c0/X2a1f,0,Calibrators
X15097638,X15097638,uid://A001/X2c0/X2a1f,0,Science
X8765674,X8765674,uid://A001/X2c0/X2a1f,0,Science
X22987047,X22987047,uid://A001/X2c0/X2a1f,0,Science
X4496026,X4496026,uid://A001/X2c0/X2a1f,0,Science
X19432791,X19432791,uid://A001/X2c0/X2a20,0,Calibrators
X1253983,X1253983,uid://A001/X2c0/X2a20,0,Calibrators
X4448227,X4448227,uid://A001/X2c0/X2a20,0,Calibrators
X25544748,X25544748,uid://A001/X2c0/X2a20,0,Science
X17285716,X17285716,uid://A001/X2c0/X2a20,0,Science
X4062586,X4062586,uid://A001/X2c0/X2a20,0,Science
X14173227,X14173227,uid://A001/X2c0/X2a21,0,Calibrators
X27065148,X27065148,uid://A001/X2c0/X2a21,0,Calibrators
X12097159,X12097159,uid://A001/X2c0/X2a21,0,Calibrators
X30903112,X30903112,uid://A001/X2c0/X2a21,0,Science
X27695598,X27695598,uid://A001/X2c0/X2a21,0,Science
X3226865,X3226865,uid://A001/X2c0/X2a21,0,Science
X11112599,X11112599,uid://A001/X2c0/X3496,0,Calibrators
X16055465,X16055465,uid://A001/X2c0/X3496,0,Calibrators
X21571465,X21571465,uid://A001/X2c0/X3496,0,Calibrators
X15085033,X15085033,uid://A001/X2c0/X3496,0,Science
X6300138,X6300138,uid://A001/X2c0/X3496,0,Science
X13014568,X13014568,uid://A001/X2c0/X3496,0,Science
X22537176,X22537176,uid://A001/X2c0/X3496,0,Science
X6326425,X6326425,uid://A001/X2c0/X34a0,0,Calibrators
X8834999,X8834999,uid://A001/X2c0/X34a0,0,Calibrators
X20312268,X20312268,uid://A001/X2c0/X34a0,0,Calibrators
X18911317,X18911317,uid://A001/X2c0/X34a0,0,Science
X3610312,X3610312,uid://A001/X2c0/X34a0,0,Science
X9767508,X9767508,uid://A001/X2c0/X34a0,0,Science
X3280750,X3280750,uid://A001/X2c0/X34a0,0,Science
X26312990,X26312990,uid://A001/X2c0/X34ab,0,Calibrators
X7112643,X7112643,uid://A001/X2c0/X34ab,0,Calibrators
X26742098,X26742098,uid://A001/X2c0/X34ab,0,Calibrators
X12658064,X12658064,uid://A001/X2c0/X34ab,0,Science
X3751473,X3751473,uid://A001/X2c0/X34ab,0,Science
X10333571,X10333571,uid://A001/X2c0/X34ab,0,Science
X8271225,X8271225,uid://A001/X2c0/X34ac,0,Calibrators
X9750983,X9750983,uid://A001/X2c0/X34ac,0,Calibrators
X20415437,X20415437,uid://A001/X2c0/X34ac,0,Calibrators
X26158240,X26158240,uid://A001/X2c0/X34ac,0,Science
X1559115,X1559115,uid://A001/X2c0/X34ac,0,Science
X3922800,X3922800,uid://A001/X2c0/X34ac,0,Science
X15022870,X15022870,uid://A001/X2c0/X34ad,0,Calibrators
X14546356,X14546356,uid://A001/X2c0/X34ad,0,Calibrators
X27323123,X27323123,uid://A001/X2c0/X34ad,0,Calibrators
X20806879,X20806879,uid://A001/X2c0/X34ad,0,Science
X26975426,X26975426,uid://A001/X2c0/X34ad,0,Science
X7481903,X7481903,uid://A001/X2c0/X34ad,0,Science
X28728015,X28728015,uid://A001/X2c0/X20f7,0,Calibrators
X24032850,X24032850,uid://A001/X2c0/X20f7,0,Calibrators
X27244998,X27244998,uid://A001/X2c0/X20f7,0,Calibrators
X5919994,X5919994,uid://A001/X2c0/X20f7,0,Calibrators
X20804576,X20804576,uid://A001/X2c0/X20f7,0,Science
X20434121,X20434121,uid://A001/X2c0/X20f7,0,Science
X900661,X900661,uid://A001/X2c0/X20f7,0,Science
X24726146,X24726146,uid://A001/X2c0/X20f7,0,Science
X32373689,X32373689,uid://A001/X2c0/X20f7,0,Science
X8584881,X8584881,uid://A001/X2c0/X20f7,0,Science
X33399606,X33399606,uid://A001/X2c0/X3bdb,0,Calibrators
X20870418,X20870418,uid://A001/X2c0/X3bdb,0,Calibrators
X4798445,X4798445,uid://A001/X2c0/X3bdb,0,Calibrators
X18836004,X18836004,uid://A001/X2c0/X3bdb,0,Science
X4931747,X4931747,uid://A001/X2c0/X3bdb,0,Science
X7997962,X7997962,uid://A001/X2c0/X3bdb,0,Science
X24012398,X24012398,uid://A001/X2c0/X3bdb,0,Science
X13690823,X13690823,uid://A001/X2c0/X2ca2,0,Calibrators
X2287513,X2287513,uid://A001/X2c0/X2ca2,0,Calibrators
X16625732,X16625732,uid://A001/X2c0/X2ca2,0,Calibrators
X17041174,X17041174,uid://A001/X2c0/X2ca2,0,Science
X19057510,X19057510,uid://A001/X2c0/X2ca2,0,Science
X20633089,X20633089,uid://A001/X2c0/X2ca2,0,Science
X13911258,X13911258,uid://A001/X2c0/X2ca2,0,Science
X11582742,X11582742,uid://A001/X2c0/X2ca3,0,Calibrators
X1096297,X1096297,uid://A001/X2c0/X2ca3,0,Calibrators
X32948981,X32948981,uid://A001/X2c0/X2ca3,0,Calibrators
X26203954,X26203954,uid://A001/X2c0/X2ca3,0,Science
X1128802,X1128802,uid://A001/X2c0/X2ca3,0,Science
X1829762,X1829762,uid://A001/X2c0/X2ca3,0,Science
X3630606,X3630606,uid://A001/X2c0/X2ca3,0,Science
X12663607,X12663607,uid://A001/X2c0/X2ca4,0,Calibrators
X30585641,X30585641,uid://A001/X2c0/X2ca4,0,Calibrators
X23190424,X23190424,uid://A001/X2c0/X2ca4,0,Calibrators
X7264699,X7264699,uid://A001/X2c0/X2ca4,0,Science
X2953363,X2953363,uid://A001/X2c0/X2ca4,0,Science
X21237622,X21237622,uid://A001/X2c0/X2ca4,0,Science
X1143118,X1143118,uid://A001/X2c0/X2ca4,0,Science
X24179615,X24179615,uid://A001/X2c0/X2ca5,0,Calibrators
X19333691,X19333691,uid://A001/X2c0/X2ca5,0,Calibrators
X23590245,X23590245,uid://A001/X2c0/X2ca5,0,Calibrators
X1620186,X1620186,uid://A001/X2c0/X2ca5,0,Science
X17895665,X17895665,uid://A001/X2c0/X2ca5,0,Science
X31364254,X31364254,uid://A001/X2c0/X2ca5,0,Science
X1039817,X1039817,uid://A001/X2c0/X2ca5,0,Science
X16736019,X16736019,uid://A001/X2c0/X2ca6,0,Calibrators
X24294722,X24294722,uid://A001/X2c0/X2ca6,0,Calibrators
X8079296,X8079296,uid://A001/X2c0/X2ca6,0,Calibrators
X28186909,X28186909,uid://A001/X2c0/X2ca6,0,Science
X22015780,X22015780,uid://A001/X2c0/X2ca6,0,Science
X24877140,X24877140,uid://A001/X2c0/X2ca6,0,Science
X16615923,X16615923,uid://A001/X2c0/X2ca6,0,Science
X30415407,X30415407,uid://A001/X2c0/X2ca7,0,Calibrators
X6942471,X6942471,uid://A001/X2c0/X2ca7,0,Calibrators
X7804907,X7804907,uid://A001/X2c0/X2ca7,0,Calibrators
X10927111,X10927111,uid://A001/X2c0/X2ca7,0,Science
X16596737,X16596737,uid://A001/X2c0/X2ca7,0,Science
X20927629,X20927629,uid://A001/X2c0/X2ca7,0,Science
X25077949,X25077949,uid://A001/X2c0/X2ca7,0,Science
X12585519,X12585519,uid://A001/X2c0/X3be5,0,Calibrators
X27691808,X27691808,uid://A001/X2c0/X3be5,0,Calibrators
X22395219,X22395219,uid://A001/X2c0/X3be5,0,Calibrators
X32182262,X32182262,uid://A001/X2c0/X3be5,0,Science
X21087927,X21087927,uid://A001/X2c0/X3be5,0,Science
X13726052,X13726052,uid://A001/X2c0/X3be5,0,Science
X21285563,X21285563,uid://A001/X2c0/X3be5,0,Science
X21203137,X21203137,uid://A001/X2c0/X3130,0,Calibrators
X7864716,X7864716,uid://A001/X2c0/X3130,0,Calibrators
X8501027,X8501027,uid://A001/X2c0/X3130,0,Calibrators
X6318444,X6318444,uid://A001/X2c0/X3130,0,Science
X19575216,X19575216,uid://A001/X2c0/X3130,0,Science
X11410957,X11410957,uid://A001/X2c0/X3130,0,Science
X32362466,X32362466,uid://A001/X2c0/X3130,0,Science
X14946859,X14946859,uid://A001/X2c0/X3130,0,Science
X9606366,X9606366,uid://A001/X2c0/X3130,0,Science
X18618682,X18618682,uid://A001/X2c0/X3130,0,Science
X15546641,X15546641,uid://A001/X2c0/X3130,0,Science
X19577165,X19577165,uid://A001/X2c0/X3130,0,Science
X29881408,X29881408,uid://A001/X2c0/X3130,0,Science
X16942146,X16942146,uid://A001/X2c0/X3130,0,Science
X23745411,X23745411,uid://A001/X2c0/X3130,0,Science
X7429550,X7429550,uid://A001/X2c0/X3130,0,Science
X26129168,X26129168,uid://A001/X2c0/X3130,0,Science
X4176428,X4176428,uid://A001/X2c0/X3130,0,Science
X23036150,X23036150,uid://A001/X2c0/X3130,0,Science
X17395276,X17395276,uid://A001/X2c0/X3130,0,Science
X13254639,X13254639,uid://A001/X2c0/X3130,0,Science
X16840964,X16840964,uid://A001/X2c0/X2717,0,Calibrators
X3113318,X3113318,uid://A001/X2c0/X2717,0,Calibrators
X17787641,X17787641,uid://A001/X2c0/X2717,0,Calibrators
X20284902,X20284902,uid://A001/X2c0/X2717,0,Science
X18230646,X18230646,uid://A001/X2c0/X2717,0,Science
X35098,X35098,uid://A001/X2c0/X2717,0,Science
X6083313,X6083313,uid://A001/X2c0/X2222,0,Calibrators
X11219949,X11219949,uid://A001/X2c0/X2222,0,Calibrators
X20998151,X20998151,uid://A001/X2c0/X2222,0,Calibrators
X27154974,X27154974,uid://A001/X2c0/X2222,0,Science
X6730529,X6730529,uid://A001/X2c0/X2222,0,Science
X1154906,X1154906,uid://A001/X2c0/X2222,0,Science
X20612519,X20612519,uid://A001/X2c0/X2222,0,Science
X16100545,X16100545,uid://A001/X2c0/X2223,0,Calibrators
X14783658,X14783658,uid://A001/X2c0/X2223,0,Calibrators
X16515949,X16515949,uid://A001/X2c0/X2223,0,Calibrators
X6899413,X6899413,uid://A001/X2c0/X2223,0,Science
X124753,X124753,uid://A001/X2c0/X2223,0,Science
X7929079,X7929079,uid://A001/X2c0/X2223,0,Science
X7074632,X7074632,uid://A001/X2c0/X2223,0,Science
X10829550,X10829550,uid://A001/X2c0/X4102,0,Calibrators
X22936817,X22936817,uid://A001/X2c0/X4102,0,Calibrators
X30439268,X30439268,uid://A001/X2c0/X4102,0,Calibrators
X16791024,X16791024,uid://A001/X2c0/X4102,0,Science
X29575144,X29575144,uid://A001/X2c0/X4102,0,Science
X19619531,X19619531,uid://A001/X2c0/X4102,0,Science
X29380944,X29380944,uid://A001/X2c0/X4102,0,Science
X26317371,X26317371,uid://A001/X2c0/X4103,0,Calibrators
X19294493,X19294493,uid://A001/X2c0/X4103,0,Calibrators
X28147979,X28147979,uid://A001/X2c0/X4103,0,Calibrators
X5761954,X5761954,uid://A001/X2c0/X4103,0,Science
X10326227,X10326227,uid://A001/X2c0/X4103,0,Science
X29807100,X29807100,uid://A001/X2c0/X4103,0,Science
X9226794,X9226794,uid://A001/X2c0/X4103,0,Science
X31125241,X31125241,uid://A001/X2c0/X4104,0,Calibrators
X10234907,X10234907,uid://A001/X2c0/X4104,0,Calibrators
X30385075,X30385075,uid://A001/X2c0/X4104,0,Calibrators
X8298577,X8298577,uid://A001/X2c0/X4104,0,Science
X13982994,X13982994,uid://A001/X2c0/X4104,0,Science
X30910268,X30910268,uid://A001/X2c0/X4104,0,Science
X17298054,X17298054,uid://A001/X2c0/X4104,0,Science
X27789851,X27789851,uid://A001/X2c0/X4105,0,Calibrators
X30176871,X30176871,uid://A001/X2c0/X4105,0,Calibrators
X2391584,X2391584,uid://A001/X2c0/X4105,0,Calibrators
X10738272,X10738272,uid://A001/X2c0/X4105,0,Science
X8516142,X8516142,uid://A001/X2c0/X4105,0,Science
X14372547,X14372547,uid://A001/X2c0/X4105,0,Science
X26491699,X26491699,uid://A001/X2c0/X4105,0,Science
X7023482,X7023482,uid://A001/X2c0/X4c,0,Calibrators
X12355067,X12355067,uid://A001/X2c0/X4c,0,Calibrators
X13413501,X13413501,uid://A001/X2c0/X4c,0,Calibrators
X3838685,X3838685,uid://A001/X2c0/X4c,0,Science
X22471066,X22471066,uid://A001/X2c0/X4c,0,Science
X5673297,X5673297,uid://A001/X2c0/X4c,0,Science
X4622789,X4622789,uid://A001/X2c0/X4d,0,Calibrators
X20229006,X20229006,uid://A001/X2c0/X4d,0,Calibrators
X27887277,X27887277,uid://A001/X2c0/X4d,0,Calibrators
X2088517,X2088517,uid://A001/X2c0/X4d,0,Science
X29752686,X29752686,uid://A001/X2c0/X4d,0,Science
X19366333,X19366333,uid://A001/X2c0/X4d,0,Science
X12441105,X12441105,uid://A001/X2c0/X4e,0,Calibrators
X17112256,X17112256,uid://A001/X2c0/X4e,0,Calibrators
X11351450,X11351450,uid://A001/X2c0/X4e,0,Science
X16520541,X16520541,uid://A001/X2c0/X4e,0,Science
X33442158,X33442158,uid://A001/X2c0/X4e,0,Science
X2896447,X2896447,uid://A001/X2c0/X4f,0,Calibrators
X25855766,X25855766,uid://A001/X2c0/X4f,0,Calibrators
X15218600,X15218600,uid://A001/X2c0/X4f,0,Science
X27327945,X27327945,uid://A001/X2c0/X4f,0,Science
X18178675,X18178675,uid://A001/X2c0/X4f,0,Science
X7879694,X7879694,uid://A001/X2c0/X239d,0,Calibrators
X10305633,X10305633,uid://A001/X2c0/X239d,0,Calibrators
X3896947,X3896947,uid://A001/X2c0/X239d,0,Calibrators
X5432695,X5432695,uid://A001/X2c0/X239d,0,Science
